"Step","resnet-4 - val_loss","resnet-4 - val_loss__MIN","resnet-4 - val_loss__MAX","resnet-3 - val_loss","resnet-3 - val_loss__MIN","resnet-3 - val_loss__MAX","resnet-2 - val_loss","resnet-2 - val_loss__MIN","resnet-2 - val_loss__MAX","resnet-1 - val_loss","resnet-1 - val_loss__MIN","resnet-1 - val_loss__MAX","resnet-0 - val_loss","resnet-0 - val_loss__MIN","resnet-0 - val_loss__MAX","cnn2-4 - val_loss","cnn2-4 - val_loss__MIN","cnn2-4 - val_loss__MAX","cnn2-3 - val_loss","cnn2-3 - val_loss__MIN","cnn2-3 - val_loss__MAX","cnn2-2 - val_loss","cnn2-2 - val_loss__MIN","cnn2-2 - val_loss__MAX","cnn2-1 - val_loss","cnn2-1 - val_loss__MIN","cnn2-1 - val_loss__MAX","cnn2-0 - val_loss","cnn2-0 - val_loss__MIN","cnn2-0 - val_loss__MAX"
"49","","","","","","","","","","0.012869933620095253","0.012869933620095253","0.012869933620095253","0.01354666892439127","0.01354666892439127","0.01354666892439127","0.0278930701315403","0.0278930701315403","0.0278930701315403","0.03185684233903885","0.03185684233903885","0.03185684233903885","0.021700112149119377","0.021700112149119377","0.021700112149119377","0.02870064415037632","0.02870064415037632","0.02870064415037632","0.025503873825073242","0.025503873825073242","0.025503873825073242"
"50","","","","","","","","","","0.012877942062914371","0.012877942062914371","0.012877942062914371","0.013547468930482864","0.013547468930482864","0.013547468930482864","0.027604850009083748","0.027604850009083748","0.027604850009083748","0.034067150205373764","0.034067150205373764","0.034067150205373764","0.021230608224868774","0.021230608224868774","0.021230608224868774","0.028246182948350906","0.028246182948350906","0.028246182948350906","0.025879619643092155","0.025879619643092155","0.025879619643092155"
"51","","","","","","","","","","0.012905572541058064","0.012905572541058064","0.012905572541058064","0.013571782037615776","0.013571782037615776","0.013571782037615776","0.02739381045103073","0.02739381045103073","0.02739381045103073","0.029681729152798653","0.029681729152798653","0.029681729152798653","0.0234273262321949","0.0234273262321949","0.0234273262321949","0.028427038341760635","0.028427038341760635","0.028427038341760635","0.02509835734963417","0.02509835734963417","0.02509835734963417"
"52","","","","","","","","","","0.012918130494654179","0.012918130494654179","0.012918130494654179","0.013600315898656845","0.013600315898656845","0.013600315898656845","0.027277227491140366","0.027277227491140366","0.027277227491140366","0.03273571655154228","0.03273571655154228","0.03273571655154228","0.023425983265042305","0.023425983265042305","0.023425983265042305","0.028113748878240585","0.028113748878240585","0.028113748878240585","0.024595247581601143","0.024595247581601143","0.024595247581601143"
"53","","","","","","","","","","","","","","","","0.02724798023700714","0.02724798023700714","0.02724798023700714","0.0313168503344059","0.0313168503344059","0.0313168503344059","0.023451698943972588","0.023451698943972588","0.023451698943972588","0.027913855388760567","0.027913855388760567","0.027913855388760567","0.02450997196137905","0.02450997196137905","0.02450997196137905"
"54","","","","","","","","","","","","","","","","0.027338968589901924","0.027338968589901924","0.027338968589901924","0.030432382598519325","0.030432382598519325","0.030432382598519325","0.02308240532875061","0.02308240532875061","0.02308240532875061","0.02804965153336525","0.02804965153336525","0.02804965153336525","0.02425265870988369","0.02425265870988369","0.02425265870988369"
"55","","","","","","","","","","","","","","","","0.027165936306118965","0.027165936306118965","0.027165936306118965","0.03181283175945282","0.03181283175945282","0.03181283175945282","0.022402238100767136","0.022402238100767136","0.022402238100767136","0.028001047670841217","0.028001047670841217","0.028001047670841217","0.02443039044737816","0.02443039044737816","0.02443039044737816"
"56","","","","","","","","","","","","","","","","0.027075443416833878","0.027075443416833878","0.027075443416833878","0.031461115926504135","0.031461115926504135","0.031461115926504135","0.022546755149960518","0.022546755149960518","0.022546755149960518","0.02766946703195572","0.02766946703195572","0.02766946703195572","0.02454337850213051","0.02454337850213051","0.02454337850213051"
"57","","","","","","","","","","","","","","","","0.027057290077209473","0.027057290077209473","0.027057290077209473","0.03068641386926174","0.03068641386926174","0.03068641386926174","0.02223588339984417","0.02223588339984417","0.02223588339984417","0.027791162952780724","0.027791162952780724","0.027791162952780724","0.02481735870242119","0.02481735870242119","0.02481735870242119"
"58","","","","","","","","","","","","","","","","0.02692299894988537","0.02692299894988537","0.02692299894988537","0.030077774077653885","0.030077774077653885","0.030077774077653885","0.022158337756991386","0.022158337756991386","0.022158337756991386","0.0277398768812418","0.0277398768812418","0.0277398768812418","0.025030892342329025","0.025030892342329025","0.025030892342329025"
"59","","","","","","","","","","","","","","","","0.027271084487438202","0.027271084487438202","0.027271084487438202","0.030508404597640038","0.030508404597640038","0.030508404597640038","0.022204166278243065","0.022204166278243065","0.022204166278243065","0.027711991220712662","0.027711991220712662","0.027711991220712662","0.024920202791690826","0.024920202791690826","0.024920202791690826"
"60","","","","","","","","","","","","","","","","0.027128668501973152","0.027128668501973152","0.027128668501973152","0.030404675751924515","0.030404675751924515","0.030404675751924515","0.02204158902168274","0.02204158902168274","0.02204158902168274","0.027680477127432823","0.027680477127432823","0.027680477127432823","0.024739008396863937","0.024739008396863937","0.024739008396863937"
"61","","","","","","","","","","","","","","","","0.027111588045954704","0.027111588045954704","0.027111588045954704","0.03055841661989689","0.03055841661989689","0.03055841661989689","0.02208585850894451","0.02208585850894451","0.02208585850894451","0.027650034055113792","0.027650034055113792","0.027650034055113792","0.024326501414179802","0.024326501414179802","0.024326501414179802"
"62","","","","","","","","","","","","","","","","0.02712896093726158","0.02712896093726158","0.02712896093726158","0.03043745458126068","0.03043745458126068","0.03043745458126068","0.022193290293216705","0.022193290293216705","0.022193290293216705","0.02763398364186287","0.02763398364186287","0.02763398364186287","0.024204393848776817","0.024204393848776817","0.024204393848776817"
"63","","","","","","","","","","","","","","","","0.027142401784658432","0.027142401784658432","0.027142401784658432","0.030436279252171516","0.030436279252171516","0.030436279252171516","0.02218601293861866","0.02218601293861866","0.02218601293861866","","","","0.024533485993742943","0.024533485993742943","0.024533485993742943"
"64","","","","","","","","","","","","","","","","0.027107689529657364","0.027107689529657364","0.027107689529657364","0.030455276370048523","0.030455276370048523","0.030455276370048523","0.02202160656452179","0.02202160656452179","0.02202160656452179","","","","0.024439414963126183","0.024439414963126183","0.024439414963126183"
"65","","","","","","","","","","","","","","","","0.02710123546421528","0.02710123546421528","0.02710123546421528","0.030484607443213463","0.030484607443213463","0.030484607443213463","0.02202032320201397","0.02202032320201397","0.02202032320201397","","","","0.02446005679666996","0.02446005679666996","0.02446005679666996"
"66","","","","","","","","","","","","","","","","","","","0.03041442483663559","0.03041442483663559","0.03041442483663559","0.021879158914089203","0.021879158914089203","0.021879158914089203","","","","0.024457816034555435","0.024457816034555435","0.024457816034555435"
"67","","","","","","","","","","","","","","","","","","","0.03052588552236557","0.03052588552236557","0.03052588552236557","0.02194058708846569","0.02194058708846569","0.02194058708846569","","","","0.024424515664577484","0.024424515664577484","0.024424515664577484"
"68","","","","","","","","","","","","","","","","","","","0.030399292707443237","0.030399292707443237","0.030399292707443237","0.021901698783040047","0.021901698783040047","0.021901698783040047","","","","0.024445606395602226","0.024445606395602226","0.024445606395602226"
"69","","","","","","","","","","","","","","","","","","","0.03040432184934616","0.03040432184934616","0.03040432184934616","0.021906055510044098","0.021906055510044098","0.021906055510044098","","","","0.024412285536527634","0.024412285536527634","0.024412285536527634"
"70","","","","","","","","","","","","","","","","","","","0.030367037281394005","0.030367037281394005","0.030367037281394005","0.021911682561039925","0.021911682561039925","0.021911682561039925","","","","0.024407103657722473","0.024407103657722473","0.024407103657722473"
"71","","","","","","","","","","","","","","","","","","","0.030322229489684105","0.030322229489684105","0.030322229489684105","0.02191125601530075","0.02191125601530075","0.02191125601530075","","","","0.024377210065722466","0.024377210065722466","0.024377210065722466"
"72","","","","","","","","","","","","","","","","","","","0.030312903225421906","0.030312903225421906","0.030312903225421906","0.021905405446887016","0.021905405446887016","0.021905405446887016","","","","0.024361232295632362","0.024361232295632362","0.024361232295632362"
"73","","","","","","","","","","","","","","","","","","","0.030289623886346817","0.030289623886346817","0.030289623886346817","0.021910665556788445","0.021910665556788445","0.021910665556788445","","","","0.024389617145061493","0.024389617145061493","0.024389617145061493"
"74","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.024428578093647957","0.024428578093647957","0.024428578093647957"
"75","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.024423904716968536","0.024423904716968536","0.024423904716968536"
"76","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0244295634329319","0.0244295634329319","0.0244295634329319"
"77","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.024432996287941933","0.024432996287941933","0.024432996287941933"
"78","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.024434305727481842","0.024434305727481842","0.024434305727481842"
"79","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.024437064304947853","0.024437064304947853","0.024437064304947853"
